audio_path,Inference_result
st_set3_collectorgs292_speakergs3125_104_7.wav,물온양냉레될은될지냥디장야넌놀런돌은지답빨누어주받답우랑썬영둔과지물집놀실히품뻐어누할어맛키겠누턴몰영집상집랜집렇검빨입꺼불상날냉몰스몰실몰멈집방멈누몇꺼레에따런은잤음벳붙주냥꺼겄른따레따레작주월비냥장받따냉작은키냉냥차는쌀거마냉할상냉냥할장빨원장물조허조걸입걸딸.쓸없를상밥렸념상호렇깨
st_set3_collectorgs292_speakergs3125_105_7.wav,월물르물 실줄주실옇딴잊놀못미원누났당모당에래세시식들에양렇냉걱양강원누몇콤실워당작실영걸날냉누마걸싣물걸념장씨는김요하며나더위랍걸똑늘차을마월마월작월은방옷맛빨근냥꺼작한지턱뻔작월위뿌월해깔제싣푼걸장작시날방언더싣더작돌위지나런똑기쌍상냥마더건깐냉깐인키문머인냉긴무렸냥씨떼잃과위젼렸무렸무상호늘정
st_set3_collectorgs292_speakergs3125_106_7.wav,예물꺼작온놓할문주디뻔나영기렇느차원상원장꺼할물븐얼비원늘골콤꽁얼마날지장깨시놀 할주마주문물마말양작돌위무위디냥누목물뿌월워영글소옇근낭누차정제을글제랫무래누차더위날상늘차을녁문방냥초작은받키빨세머마중놨그냉너양옇은옇울딸오원나작봤은물양무었소오냥나물
st_set3_collectorgs292_speakergs3125_107_7.wav,물누물가른마에냉작답누나마때정에옇물큰프냉해시몰냉상누꺼는레냉레어작은빨클밥리물맛자장짐양식방예냥양레차놀런아터할돌상장릴안맛일상머워문물그늘물놨양물요워미상냥물꺼 상냉꺼쎄몰상레은한냥밥런러퍼옛무옛미냥물돋양레향나레를걸에늘레에작로지진키우지키똑나랏오그오키쳐못상렇나런
st_set3_collectorgs292_speakergs3125_109_8.wav,물온양월워에맛붙늘누디시에답쓰뻔맛푼기방롬장제꺼들른상랫더줄따랜렇맨집댄렇빠상책냥몇는 레냉레신줄짐베냉저베념장작인물상물걸디태작위돼위늘쌍차패마제둔걸냥디마꾜둔베디프냉마록은추일내문걸무일냉소퍼근냥누늘시작실거오르양위렸똑차떼몰트영무쳐고렇차나밥런
st_set3_collectorgs292_speakergs3125_10_6.wav,냥물 양주계당영둔에소원우늘제 주제양잡진념래태더위랍무주무주날상주늘패마봤실문들될미냥디풍몸꺼정주뻔바합강당는상냉며할부짐물건겠원물헛께주진작검걸냥꺼말당는빨똑냥작맛씩찬늘밥봤문방안시위똑올뜰레또냉펜당몰쌍냉소건똑걸디장마
st_set3_collectorgs292_speakergs3125_11_7.wav,냥품꺼양에큰양은방맛망디해려빼마실그원마제껴을주물주디딘더를줄돌줄옷상물과봤양그양상프이월작념키큰고냥린꺼잉방월꺼초당은실엉실아실어과끌방꺼따온갈소베맘어바궈주상돌책누차잉그할그없어소은소냥머썬봤교들빨냥물짐월될차꽁떼꽁어죠쳐걸상주나록
st_set3_collectorgs292_speakergs3125_12_8.wav,예물겄 온에마방아방작은월계빌빨냥양물일얼린워뿌워를돌프물누물일줄뿌누주마주답아풀엣터말시당글돌늘장차콤양더작다랍걸냥누차더런더작실프고늘추일큰교냥순썩될영념할별원있몰런레상냥장꺼카안레할낭안나할문방머밥미상안꺼은양문잊벨원냥밥터울걸똑냥몇쎄기운을에대디몰영냉렇냉멩걸렇주멘태깐
st_set3_collectorgs292_speakergs3125_13_7.wav,른누는온에마에냉에작록속월프주월물받추주마집영식똑랜양랜냉양씀말원근니르놀냉따작은건작맛맘주냥누원꺼냥당걸뿌콤늘콤는에냉인작은맘졌주상근늘는런실그상그속프랜클집끓걸인밤기디줄랜소씀근프무늘말양욕근작은날고근안해집인른누실그싣그방갖누세정주실트실답무허추르위세디몰위똑물차세위그파.랏꽁몰.랍무쳐상렇나고
st_set3_collectorgs292_speakergs3125_14_7.wav,냥물당 줄발말는에돌상비키빨누칸따걸따늘꽁런록무 걸물걸주걸위옷엣늘쪼달위걸늘콤기냉작며작답마엣작걱키래꺼추꺼때검런음프과돌마작은걸작맛근지늘해마맛씀방지오냥쌍집떼정런주과문무디늘말디까디물과무음오소오듣추물요돌냥차몰은뿌평세무얹당얹과세더몰양상러그파랏몰.소쳐상야빠
st_set3_collectorgs292_speakergs3125_15_7.wav,물꺼온 주에레마더아지양월작월멩붙주미갖누물일례주해실뿌쪼해쪼냥디차는잤짝잤누맛월맛세디차태더위옷붙똑차밥맛위낼위낼조냥물주작영답걸별디몇놀지줄프렇죽소은고냥말인디럴작거로냉마냉돌상장물시는꺼상꺼상꺼고상냉언작헛답잉꾸쫌몇몰제영를돌과잤과블별언물품언과월젼냥은에짐랜몰은념상나록
st_set3_collectorgs292_speakergs3125_16_6.wav,냥물 더빼에지디문지런씩마물그런늘마꽈는꽁은원누린르을들리걸주디콤점런물밥풀누꺼은작쓰맛주바겨고디누꺼집둔른그차꺼싣레산써그옷미누늘을스작걸늘차중따인돌인꺼뜰은말들미오똑갈어작은빨몇인과답차집위기랜입랜위랜잔늘잔당찬깐문븐걸기렇랜양소디나고
st_set3_collectorgs292_speakergs3125_17_9.wav,늘누쳐문에똑놔은문짐바걸방빨원물온더물댕납키벌늘마누겄물작은양물양월작위맛될걸늘냥양나양타위걸그쪼납밥납터납합바못미상고냥나상런상그상키상디밥더작난싶작싶걸클맛걸냥늘강태딘겨싣몰워낼차당위랜늘장기정상믄답오답비답방근꺼누디시몰런아프빼스은실소키누시땡실답문방월망몇끊젼더끊걸젼져가를옇과상오원물품차찬줄입주물주냥젼걸똑냥있피잤쳐념상오나너
st_set3_collectorgs292_speakergs3125_18_8.wav,물는물줄른누초는른양에키른양시는타런에줄고냉몇시따렵따작옇무비붙주냥꺼양키양나골작은소베랍념고근누디일할주턱뻔정어정일끌답뿌지뻔터얼뿌얼똑지를곰지터당그호똑늘장차양럼더작랍맛책누안당념낭누모당모년실위념기월디스작런실런실터맨답누터마셔빼실깨님글속못져겠르정세쓸세위싣답냉더작은물위무맛비렇디정런
st_set3_collectorgs292_speakergs3125_19_8.wav,무물누겄물 에누온은당작빌맛몇진작일걸맛걸장시따놀실레줄빨프주추작주문답월제속돌작돌씩단르작주워뿌펜시곰양곰돌똑원차놀싣깐작쓰무졌댕미늘누태일끼저차마기않기제그차더런그따런작런소랍맘날근누런은받키겠망누야해정들락봤락방락냥누바품런실동어영문맛추집까냥그과은양뭉맛랜미꼭냥물베엣상양될에랜있소나태깐
st_set3_collectorgs292_speakergs3125_20_6.wav,냥물르물양주야양른늘정당주걸당향걸중런론빔풀할방냥누냥에시에일답제꺼제그마납작념누물일양면양월차작위에위랍걸지늘쌍밥둔가레동인마할야할은옷고냥쓰작맛걸냥쪼영그소돌별늘차있생농받키냉추당록농방돈누몰더위걸위뿌세젼런똑울소오나물
st_set3_collectorgs292_speakergs3125_21_7.wav,냥누말집온주더답프스동써프골록은작쓰작건작맘주미누물양주물양당타아오지디해정뿌별해얹답상춥괴쳐죠강정답며꺼는따그꺼갈상돌갈랜작쓰념못미별누물언물응낼응안당임둔똑랜당는상오입당받줄렌안따꽁은오클웃빨근몇턴런에런뜰아짐작어묵편걸뿌물쎄위래늘차위렇쪼운
st_set3_collectorgs292_speakergs3125_22_8.wav,냥물온빼주에냉에은답걸냥짐걸둔에그돌그할상냥디밥거걸냥나그키주미주냥꺼방주꺼제영옇없영상양났장할문방디나영엉키못똑원콤꽁런따터런잠주미냥주물빼실빼실걱방미누꺼턴꺼런롬죽그죽돌상디늘진작방은쓰펜늘쓰짱답랜씩물늘똑늘기럼건트렵맛무걸늘디둔몰정당너오당키오냉몰키를상딘양더떼작트념무맛무걸짜디밥
st_set3_collectorgs292_speakergs3125_23_6.wav,누물당온따양레 에레마더은프은프오마일끌추당멈망깨말시몰위싣입트지위주위주냥뻔쌍주께주십영그돌상원제일상물할바릴념냥염나깐그원물제물잠념망늘태더피위맛걸상늘세당상당상원할따장마당마레오냉작은똑고머작안작문될별메작납몰꽁똑키똑렇양린록
st_set3_collectorgs292_speakergs3125_24_7.wav,냥물집작은 문 문물답에위문걸장더뜰난더작난클맛졌칸책누마칸마식럼걸늘냉밥제식에저답추누물을걸죠걸상세냥차작위싸맛무냉무날상냥차싣쳐야븐지야말려냉꺼따상따잔소작받미안바거둬냉마인차럼도비짐장마냥상레은상프냥작패상냉어빌건쓸리머쌍건냉똑무상념상렇나록
st_set3_collectorgs292_speakergs3125_25_6.wav,냥언추온 답월끊에뭐상줄주무르우양롬지늘모런른뿌주실과날펜바나그늘추당러할워울냥베밥쎄몰러인밥인무미상래냥나꺼데레야기냉향작레러디는따당건냉건깐은상랜쓰은쓰근냥머꺼트데뼈데비듣빨냥받비일끌미답집해둔똑잔당과상냥쑤몰싣냉할세오세냥씨품몰냉.죠렇상렇늘나고
st_set3_collectorgs292_speakergs3125_26_8.wav,물디물 줄냥레누은답방냥일머런돌그머마작쓰줄디냥나그깐그너낭물트념키미래늘씨작위붙끗양늘냉쪼양당낼상저양몰러게그게래차태댕위를위쓰냥옛주고주냥니차꺼낼냥초는빨냐원머마작문땅맨키냉냥마작마식위계걸빨원냉밥당헛런주저지늘메오꽈과줄호천냥말방오월향작칸약더냉작꽁븐걸짜름밥
st_set3_collectorgs292_speakergs3125_27_7.wav,냥물레에록은지은지메그늘누쌍시들몰에레워댕누워일워념걸렸래원기콤당콤레트무걸주냥마냥레짐부념통누밥받큰딸르려따딸냥바초할월맛방쪽메나집학실과똑물당양상차양위에걸늘기꽁작런실런소푸상늘인목운안방문냥말걸영걸냉냥거냉쓰소은떠념근낭누더런위걸었렇나마런
st_set3_collectorgs292_speakergs3125_28_6.wav,월물온주빼주딸냉양냉차양런누월걸맛물우추맛념똑언누꺼작은물옷싹차태더위랍빨늘차캐몰위답아위냉냥당상차냥늘비요그원짐냥마밥따상별늘작꺼작날키냥말는상냉어꼭문머방예원물따물키무걸호렇나양
st_set3_collectorgs292_speakergs3125_29_6.wav,댄누초주실빼양냉양른냉디냉마는싣냉속문멈디싣렇를렇줄상렇을코콤은기런못키못고별누정는정실는아너벨디머르런상고냉당고시줄월누몇바는둔안할소못누모상뿌로해마는있냉잡날키누얹주냉당저오무위렸오래원디떼런될작무었오냥물마
st_set3_collectorgs292_speakergs3125_2_5.wav,냥물누는온에할에할줄야봤야딸야누야집 정 워주에문지무걸고늘물니놀랫머인안잉풍물념래차작위랍고답날늘밥누받야받냉작은위키냉잔정맛정깐문물야주야제렇돌디파운봤말상냥쌍시따합똑렁념평주뭐태물록
st_set3_collectorgs292_speakergs3125_30_7.wav,물떡주냥콤강지건돌답누마칸깐옷물문에늘집에런늘물엣줄얼고물양문른물양뻔려주그제근러근월제댕위퍼무주무예울주냥꺼런상주냥쌍작쌍레문냉누밥칸뜰워문월위걸낭늘놀런레작스답걸답누시런동돌그작짐프작떼미딸물꺼을검주계놀원냉맞작뜰문들위레냉될냉위될를작터답자영답냉걱키걸렇도겡록
st_set3_collectorgs292_speakergs3125_31_7.wav,물누차물작양계당은답프우르우위걸똑늘장차봤싣럼건은답싶위싶위클잘붙미주누차들타걸형오에그야런상따작소프냥작따워디그따스냉죽작소은날답근마안인속줄옷디물디시걸빨물온물야레약더레작돌조늘어거뿌냉나차마상장마할거냉거은우글념위세려위러그입에파인렵.소양쳐상렇디런
st_set3_collectorgs292_speakergs3125_32_8.wav,냥누는작에작에록물방에디해몰칸키빼실더실런받키날누딘시해싣더큰위무딸르차쌍주에계온짐져밥떠디마놀호냉음건록며작퍼오작클음칸날근누마는났잉안춰속당타짐록몇더위맛주위날책냥뻔쌍차쌍헛줄안계당쪽문냉겨때돌쓰작돌밤냥밥썬더돌안런스댕주마따레걸늘에작은걸냥무걸엣냉불쓰은쓰세얹제위았세차품몰품짓쳐고상누나고
st_set3_collectorgs292_speakergs3125_33_8.wav,냥물작 양문양키프지누디있를른냉늘마생칸상월럼받월워냉바런중물양상마당상당위월냉릴금방말념고상누물를영걸큰뿌냥터나스그키못미누물큰젼영기영걸똑늘장당남트무냥바주바걸늘냥마뜰헛레더냥초작은념냥마꺼감교냥그온상빔장당귿있똑세안상원냥안말세상린꺼세터런평방별듣빨세냥꺼데에냥몰꽁냉꽁품렸걸렇태
st_set3_collectorgs292_speakergs3125_34_6.wav,무물 온레온양는문에른늘마약난워당에진마은러맛념장늘물작할양음원누린일당월차싶걸위냥밥걸미냥나차칸따마안마당문고대디장디턴려죠런입놀런줄죽할문답디펜늘밥잔퍼스날상근마몬마안레속은월걸맛념늘쌍시려에상쌍잔품상저깐상불냉불거념냉냥겨가겨얼양세양세양결걸러그파요몰거소날고상소나고
st_set3_collectorgs292_speakergs3125_35_8.wav,무물 주영비약엣록옇끄짐우습게우짐물나양랜당게워미살물밑물학념냉냥냉꺼물들양냉올헛떠당걸에냉며작은작쓰작쓰작러냥음걸미냥물인가셔마작걸해마는냉오물강시씀날꺼끓런따런꺼돌누양꺼양은어작꽁소꽁맛주세꺼주야레돌비잔런로머할일돌짐상머밥따상누물을주걸될걸향양오제짜품이따럿납소죠품무인걸오디나태고
st_set3_collectorgs292_speakergs3125_36_6.wav,냥초작양더작월빨일지마나런원장차지양에쓰은지물월위돌낭늘차런똑를돌차랍걸답늘차을 발냉마메는그너물몇마건따건상늘마안있문디말집임과랜세물씀세싣꺼랫영럼상에돌상디물나물상추일씀념짐위간추떼을거위키거상망똑몰떼는겁납물무렸호렇도스시예
st_set3_collectorgs292_speakergs3125_37_6.wav,예물작양될작에위비에원디밥애비그에냉골은눌은고냥누시꺼물쇼파마더워은워위원늘정에은문위답냥똑늘디나더위킬걸못고냥양꺼른냥해바는은잤딴당맛붙지누바려을런과줄냉나꺼냉을매고말방냥디몇거건른롬줄냉나작양은문양면음념미근누제거레작벨님은오될오렇차될랏몰렵랍쳐상렇늘태록
st_set3_collectorgs292_speakergs3125_38_7.wav,냥물작 답누해누는건답월답월얹작받지제해제마는더레에은끗근누집몰주몰무걸똑원나기당정양돌당작주프길맛랍무졌댕상누장차당워그계그소밤붙냥누팔꺼갈작은떠고근누안꺼디꺼정당뜰당작끄미냉장당양딱원장난뜰양은할위할또장마당할당줄걸로냥마그물줄소렇말갖렇상물씨렇언품요은런죠념상오메나고
st_set3_collectorgs292_speakergs3125_39_7.wav,늘물작깨쳐양작더르랍걸늘누냉초맛농식음야키냉누몇차주을걸냉작저냥저디뻔중차몰물너머물냉끓며작퍼맘미상누음쳐상갈문워냉터마속문멈물뻔집정위뿌오세때런도래디기몰돌쫌나꺼갈피쓰상추상잡더꺼잡.패양걸될그될냥메납밥냉념쳐념쳐상렇엣스런
st_set3_collectorgs292_speakergs3125_3_5.wav,월물집달야실상월스건합달걸달냉씨받요깐싣끔방답디늘씨납더킬실킬주늘꺼 줄안마따건냉할빌걸렇누추꺼헛봤방냥해당놀는레애오냉에작은장문냥꺼인냉돌멈세젼거를제께세몰를제그에싣옇물요물머예옇무돌옇원잠원피퍼걸쳐걸상주목영
st_set3_collectorgs292_speakergs3125_40_6.wav,누언당온 주월영들양들방디양해맛실푼렸원냥해디쌍주에몰쌍몰따럼돌상따시레상누스관작은걸비냥비디중냉양마꺼따작무주물주입인작은답월워영슨소걸호늘호소호원차기럼난건작은작은쓰은맛걸근냥마시가푼방오누당헛은더작은빌쩌쓰은끗옷끗러래세차떼몰위트위랍무걸렇나마냉
st_set3_collectorgs292_speakergs3125_41_8.wav,늘추 당마않양낭늘들랍과지줄늘누당주끌랑마영양방갖정디콤실답디벨방디더걱더작답냥엣나쪼때쪼런돌날디해는칸쓰어싣님옷렸예낭차태더댕위칸슨맛옷주고주차추작로며순깨우랑보양타물장누스더터더입더터지옷고냥꺼상실일옇날익누꺼선과걸오누꺼번은딸몇욕렇딸똑디당뿌걸위그걸똑원차기당상레작다무걸빨냥늘추차받당에냥몰세둔롬에돌옇소냉몰물
st_set3_collectorgs292_speakergs3125_43_6.wav,늘누작 줄빼둔념키디해는놀베빼양냉디냉어작은문몇인제될당과조호장입당실빼양과상누니꺼놀꺼얼작푸무맘돌상누몇마주답지디영위비몇쌍더돌비냥스꺼고근은근누작런주아쭉걸냥쓸는씀상프씩베속줄프자깨뻔작공을은뿌걸뻔걸늘차실은차냉깐할님옷상물며록키차위무렸상물나고
st_set3_collectorgs292_speakergs3125_44_7.wav,냥물온양할빼은펜나해나마나그키늘해는런늘마는상났마줄프디무걸무걸중오물차놀에따느퍼맘냥주돌주누추작로냥나칸글스속옷오월누스떼위낼코추뻔기위키냥꺼런당실영비냥마상할스고념머밥작할념상야몇밥클안작은잤양딴문걸빨별세물년거걸세쪼김쪼양소물뜨쪽날념소냥물태물냉
st_set3_collectorgs292_speakergs3125_45_6.wav,늘물안초당깨 양월작실양비원늘비차쌍주저꾸냉냥해마는음양상마양납념미디몇작놀작답고누해마런동숭며가얼작은쪽뿌월디워뿌져걸머나양걸호똑원기콤셔양난었작남랍맛걸론바맛걸냥장나차런너방너차랜시따빨냥차롬에줄은물예쓰나물똑소못똑오스운예
st_set3_collectorgs292_speakergs3125_47_7.wav,물른쩌빼누메은똑은방잊늘몰런입영골몰따런맘냥꺼갈레랜미래누냥물니 양타깔랜갈은음고미냥누음 끼계진오디해실는동따할속멩댄누린을입디레빨비랜꺼작은근누작씀줄믄마는마글머상마는헛방더물양쌍벌더작양위걸빨입추애물문밤세물될렇파빠밤양렵양념상짜합갱
st_set3_collectorgs292_speakergs3125_48_6.wav,물마온양빼양에계에은답냥몇돌프장시정따돌양돌랜작은작은맛딴냥작자겨빨뿌누냥꺼마있불그돌냉차몰정깐은버저븐작븐위입갖똑놨원터올빼런따퍼키상냥장양야양험그당그상냉제몰을양상비갈따상일큰념걸원밥콤뜰냉은또트은답고답디차꺼세에과옇짝세냥시차모깐똑상렇될로될똑딸메세있야쪽상기합나고
st_set3_collectorgs292_speakergs3125_49_6.wav,물온 빼주마아에할답누늘시때에돌아지무냥마런오늘어작헛은방던해시정둔돌상디르어날돌상누제꺼깐문저뻔추펜위중물장물꺼양놀상런입밥러퍼밥냥밥상레냥꺼요레진건키냉품겨들깐줄겨빼잡빼작랑보못미렇양썩주레당기우누장늘작들물문무음렸원누몇차들워냉될위오별세차렇처조랜랏인렵은소쳐념상나냉빠록
st_set3_collectorgs292_speakergs3125_4_8.wav,늘냥런작놀작할작할문에냥마꽁올작은작맘걸비예냥추어추쓰냥가마양소누마할에냉마싣은떠걸냉마작칸고누마며싣속물오물태더위칸조늘추정떡위멈제를뼈냥꽈엔날끌방걸지근냥몰더따돌근걸근늘디을까저그위그돌키별지나런소런키상미상누마꺼뜰당걸짐어근냉홀밥맛안글걸죠예썬예될상쫌원있정런걸념상장태영
st_set3_collectorgs292_speakergs3125_50_6.wav,냥물딘꺼 른에꺼놀른놀베발프냉헛작은문메몇때제더를에그옇프더댕걸프갖원디칸양차몰건걸돌작위답위고맛쫌나걸늘차 상날냉냥냉마올작은작할념문맛빨안냥랬물따주터인키상냥몇태마들양레상숭차물상주꽈입쯤은문딸무짐놨양럭비물갖물양될오별될렇에없은소쳐소나고
st_set3_collectorgs292_speakergs3125_52_5.wav,물꺼양냥띠당강런에지돌무답누마우일답건낭늘마얹댕걱할댕물걸될나걸비미늘태물상마바나양따할당미별마꺼따상냉몰작상푸문상딸물바꺼따놀그작소문울문위망누니꺼세잃오디당달위달늘썩영둔에입돌상찬꼭어매일답펜몰젼그랜없물소오나양
st_set3_collectorgs292_speakergs3125_53_6.wav,월누꺼둔를둔런작마방둔씩냥메는일미프누물작받얹누해말바실맛글물큰념미물정주워영위입당지옷낭늘꺼을위걸늘장기까난더랍쓰맛고늘냥나꺼런실그러부념짐무보념별저물태기강디놀줄레렇디강시키고별냥늘시차인꺼런동인냉랜할과은걸똑늘머는인깐머월문예쓸나물불포물머예키못렇스예
st_set3_collectorgs292_speakergs3125_54_6.wav,별물는문키디장바있정에리답에차주기조늘꺼차싣상양월게상우안념키미상세물세위걸상원터차빼런터에터런키상냥마작껴양계작양될면당념그누나양제위터걸그될월될태될위랍위고옷상늘메뻔강끌상냥꺼쌍몰런상렇계상봤상냥마강오디합위냉장차레찬써냉써에은방말냥몰랫얹불뭉키렸렇빠믈너
st_set3_collectorgs292_speakergs3125_56_7.wav,냥물추작따국 방문방키늘태나둔들입과똑원물런주인냥마물양오물정걸집른지몰돌기지맹면몰꺼몰꺼런줄실베랑무렇주고냥몰당몰실상그당댕누댕리장똑르똑장걸똑장기찬건작트프랍맛냥바못상냥나마싣양러줄망꺼검이오언죽할문됐방천몇쫌태있집영슨렵옇상끔느꺼원런랫상별냥찹카마상조며기념기똑기밥인쪽상교오합나물깐
st_set3_collectorgs292_speakergs3125_57_6.wav,냥누물당레에비계걱검에작은문걸머나당돌바그록소못렸상누추물상주물주납짱펜상무당영그돌원늘물 문림썬일비랜양린꺼양납꺼돌랜나밥작소라림븐상누밥꺼가잉렇따당러키냉디해는그냉날냉해차냉셔놀미오누냥당끌헛끌저로저딸인글들물세들위세거렇그상입몰평무상렇합나고너
st_set3_collectorgs292_speakergs3125_58_7.wav,늘물 빼영랑양미늘양 를얼무마얼돌프디마물깐씀옷걸쓰집봤걸늘얹차정걸례딴누며더걸젼요달며뼈요돌될돌차더위무똑고날상고냥차니방주계온주저떠걸냥냉장일지작날냥해나차은상장마상작은에자어밥어소잔인날근누마몬싣잉딱면영키겠멈깨차딘영를실깐영딴쓸쎄양있교추교세꺼꽁런꽁품댄렸주나태양
st_set3_collectorgs292_speakergs3125_59_6.wav,냥물런물 더에프작은월물답물마물당비빨장물마물해랍천마정바놀싣씩받날키누마시몰남긴누둔할무키망누해시빼실프오빼스차맛끌문멈린제빠돌념똑디차더걱위맛무젼런상날상냥장차꺼많상주안양떼않양줄른주문념미상머몇뜰상건키빨냉뻔록은빨물엣큰될젼나양기놨양인양무념디합나너
st_set3_collectorgs292_speakergs3125_5_6.wav,월물작물주양누작은걸월맛냥누마칸그너물마놀돌주고답누디점맛추답문월뻔둔위제꺼둔를입롬푼걸양르양기런납실무고냥추썬잠상랜냥꺼당꺼셔상꺼작븐은고늘꺼고실른오누깨바실깐아답걸영랫까그오냥랜과방과돌디세들과평무랑양소교원느꺼런몰영키쳐렸미호렇빠나목너
st_set3_collectorgs292_speakergs3125_60_6.wav,월쳐주지걸방돌냥몇강잘른줄짐시작맛거문렸마려따위빨물온물디짐그에그밥작소쓰맛누인과잉차바짐둔런그돌상잡작그돌래냥물디있당을헛양돌꺼태은돌조써강밥강씀뿌지몇르언랑뿌워랜워제뿌똑터기도셔당싸똑늘스합몰모런뿌평세영떼잡돌능세몰젼몰꺼그돌펜품쳐렇디런너
st_set3_collectorgs292_speakergs3125_61_8.wav,냥물실빼냥뻔당받얹워주뻔당몰답워시몰제에돌지장차시차런떼몬딴디할누마할몰작에은걸위걸내세에는에펜물걸코장름뜰냉돌작쓰맛무론주고상냥차당상당상차에작가밤갈과못걸물나놀줄별갈인어작은소안걸렸상주안누꺼른냥누는싣잡님걸옷냥냉엣태맛키지오똑디차야려주를렵무걸울쌀원랬목봤푸쳐상짜린운
st_set3_collectorgs292_speakergs3125_62_6.wav,물 쳐문쳐늘뻔당동소동늘꺼얼은문쓰씩문쓰냥늘냥마물런론마꺼관과큰방디바당맛기방세태당몰험주험될작실비론비콘원터콤빼런터잠맘주못미상냥꺼정빼꺼빼실상났진관작방쓰작쓰방비블냥물냥더양차마차주작실레빨늘마작은리쓰작은위옫늘세거둔겁상그거디상냉므걸쎄고허래젼렇래메거고상고오나태고
st_set3_collectorgs292_speakergs3125_63_7.wav,예물작 쳐양문비문키에달집기똑기차놀런더냉작드맛고누마식레에작주프주키무주걸주냥차교렇렌계원않빨방냉몇나더걸부상마상프냉작은키근턱는숨아멈며바납킬위과옷졌옛과상늘물을까방냉그줄치지걸머마뼈검오물근애른지짐애더냉돌근지머그칸끗봤오낭났태세위랍똑짜차운
st_set3_collectorgs292_speakergs3125_64_7.wav,냥물당 른해말바는른아둔냉메음맛키미누더는음누음누마문대양해바당실할방상디담디작턴를줄입할씀문짐펜빨원물밥물안인댄근래누꺼시싣몬실그줄될벨주차스작은물무비위걸짐장물합정상차중상따그차찬상위상꼭차더위걸위똑위상늘차을답매거떡향냉향마쌍건냉지문빨멈세디시그냉제심이죽옷상물차세념양메랏념렇합념운
st_set3_collectorgs292_speakergs3125_65_7.wav,물 온른주더작 지디해마는인마럼냉난돌로누마옷냉낭마양위냉랜해킬빼은상미별쫌는 른지터를런뿌걸별씩돌입씀맛씀줄무안꽈그럿원입런주담상주태꺼싣양주워주될당지냥늘해는런무펜무마꽈그돌블오늘당작헛은퍼랍키맘쳐딸늘꺼거정집끌정품는레온더줄주할쓰진문무머더따짜작아물걸냥작무념짜디정예
st_set3_collectorgs292_speakergs3125_66_7.wav,물추집주양념디양계는따놀에될짐린는뎄위냉작맛날책누마딛속계지몇정주트지위장디김따비저따냥꺼작프디작인문뭐월냥쌍나때둔제에단돌오제따작은무예양차세데양낼떡장뻔야위지위기장차기뜰난작스쓰답스맘걸미늘냥물목물 방월뿌월초은있위멈메둔킬옇구용걸원맞더엣과양쳐줄오나넣
st_set3_collectorgs292_speakergs3125_67_8.wav,냥누추작줄양문방주월쌍렇를빼양주양주안양문큰우걸위걸디콤런러작답해맛답세젼과렇그청냥세꺼나놀소방냥썬잔안걸안걸미냥누꺼른주디꺼작실작할무방실주누차냥주실답냥누랜당걸당영스에늘진근록로물상냥진있어날냉허품허은할물문들팔온뿌세집영를렇그차렇딸잔밥상양냉관끓똑념고낭나쳐런
st_set3_collectorgs292_speakergs3125_68_7.wav,냥늘르야초온양쩌디잡초꾜놀옇상옇지코야차런세누물끓워빼워야그따런작런주무런주누씨겄요당냥둔당난돌냉마냉똑이념홀밥는양냉작은키미누실누들할들큰들힘놨해놀푸상냉마작은월답키냥해마냉더냉스작잤길쓰작록문위옷물디세위될위될냥양메꽁거무념상야나운예
st_set3_collectorgs292_speakergs3125_69_6.wav,늘물누물작당 쳐당문미늘깨말싣에지걸지주지렇냥물관받끌집줄냥바그펜중그물상물꺼분늘메스은런키안키누엣시엣런주실돌주딸누어추주줄추걸장짜런줄할소문상누밥터주밥터인밥뭐냥제세꺼마집실과할과방딸차딴싣은방지꺼위방똑냥터마할쓰할작레념문누냥더엣놨똑냉꽁냉트꽁걸짜렇냉나
st_set3_collectorgs292_speakergs3125_6_7.wav,냥물언초언 답 메에무월양돌양점바작해맛은념방고누해딘더른실주문랑썬랑양과지늘랬나양실과줄워얹워빨냥거냥그에돌그쓰짐냥썬안러런상누주식영들망양들양실워푼상운울상러냥나거런할상빨상누밥거할터주걸디박당상할쓰할짐머밥인안못상망냉겄세레빼위주무걸늘냉당받당러디몰떼몰런젼몰펜쌀물무걸렇호물
st_set3_collectorgs292_speakergs3125_70_7.wav,무물꺼물 에더양프작프은런프누스누마스은문답우디당맛문용기옛냉늘집정콤주에돌디빼실작실끌고낭디깐양문답디영제걸위옷래지제차떼위를트위고못고냥낭차꺼받상써작은울맛클맛키근누몇시꺼제짜차계싣풍힘맛빨펜늘차납킬겁었늘물문빨발늘장영랫불똑물세로평똑차어퍼슨쳐상렇나록
st_set3_collectorgs292_speakergs3125_71_7.wav,냥물꺼양주향꺼놀에작옇은꽁써답추받답빨꺼해추밥영에작옇상맛겠망누일실방세해정제런그싣상돌프꺼작따런무고렇주레꺼레더건워돌프걸늘마밥꺼푸향밥마작쓰념근누물칸양념오양콤은랑월은봤울빨상냥디얹빼영념키념렸똑렇양린양
st_set3_collectorgs292_speakergs3125_72_6.wav,냥누초당온주른당에냉큰에은무걸늘나시양비에냥비더거문돌지냥요따런따예주누마스마관줄더깐작일테꺼해바띠그냉그똑짜노은소맘근누니세꺼걸오냥당있당지은위냉지위지냉당레냉당줄념고놀러랐고레야태거검똑차당은당추미상냥니셔욕떼키문똑뿌세깐위뿌오세래될렇에랜기땅상소늘나고
